image_name|comment_number|comment|corrected_comment
4360937435.jpg|0|A female dog owner and her dog are being judged as part of a dog show .|Нохойн шоуны хүрээнд эзэн эмэгтэй болон түүний нохойг шүүж байна.
4360988503.jpg|0|There are lots of people gathered at an American Kennel Club dog show watching people show their dogs .|Америкийн Кеннел клубын нохойн шоунд цугларсан олон хүмүүс нохойгоо үзүүлж буй хүмүүсийг харж байна.
4361061763.jpg|0|A man on a ladder reaches above to equipment on the side of a brick building .|Шатан дээрх хүн тоосгон барилгын хажуу талын тоног төхөөрөмж рүү гарав.
4361124233.jpg|0|The ice skater in a red white and blue outfit is skating with red goggles on .|Улаан цагаан, цэнхэр өнгийн хувцастай мөсөн гулгагч улаан нүдний шил зүүж гулгаж байна.
4361156028.jpg|0|A woman sitting inside a public transportation vehicle looks in the distance while several other passengers can be seen in the background .|Нийтийн тээврийн хэрэгсэл дотор сууж буй эмэгтэй алсаас харж байхад цаана нь өөр хэдэн зорчигч харагдана.
4361532957.jpg|0|A dalmatian and an Afghan-hound are waiting with owners and some other dogs at a dog show .|Дальматиан ба афган нохой нохойн шоунд эзэд болон бусад нохдын хамт хүлээж байна.
4361644383.jpg|0|A group of people are walking down the sidewalk in the snow all wrapped up because of the cold weather .|Хүйтэн цаг агаараас болж хэсэг хүмүүс цасанд боосон явган хүний замаар алхаж байна.
4361879526.jpg|0|Two men wearing work clothing climb a scaffold at a construction site .|Ажлын хувцас өмссөн хоёр эрэгтэй барилгын талбайн тавцан дээр авирч байна.
4361912325.jpg|0|Three people in jackets and gloves walk on a rocky path partially covered with snow .|Хүрэм, бээлий өмссөн гурван хүн цасанд хэсэгчлэн хучигдсан чулуурхаг замаар алхаж байна.
4362204688.jpg|0|German Shepherds running on a green floor while a large group of people look on .|Герман хоньчид ногоон шалан дээр гүйж, олон тооны хүмүүс харж байна.
4362302753.jpg|0|A young girl with large brown eyes and dark hair peers through holes in a fence .|Том бор нүдтэй, хар үстэй залуу охин хашааны цоорхойг нэвт харж байна.
4362931553.jpg|0|This is a head shot of an Asian woman wearing a bright blue head piece .|Энэ бол тод цэнхэр толгойн хэсэг өмссөн ази эмэгтэйн толгойн зураг юм.
4363060125.jpg|0|A person in a dark hoodie does a flip to the side of a set of some tire tracks in the snow .|Харанхуй юүдэнтэй хүн цасан дунд дугуйны ул мөрийг хажуу тийш эргүүлж байна.
436393371.jpg|0|A brown doberman is outside with a stick in its mouth .|Хүрэн доберман гадаа амандаа саваа барьчихсан байна .
4363986324.jpg|0|A little girl , wearing a show number , is sitting with her beagle at a dog show .|Нохойн шоун дээр шоуны дугаар өмссөн бяцхан охин иглийнхээ хамт сууж байна .
4364359337.jpg|0|A man in a snoopy jacket is sitting in the woods and painting a picture of his surroundings .|Снупи хүрэм өмссөн эр ойд суугаад хүрээлэн буй орчныхоо зургийг зурж байна.
4364402091.jpg|0|Two people , one man and one woman , are celebrating and dancing in what seems like a festival .|Нэг эрэгтэй, нэг эмэгтэй хоёр хүн найр наадам шиг болж, бүжиглэж байна.
4365033584.jpg|0|A bikini-clad child on a beach looks at a dog , as a kayak goes by in the background .|Далайн эрэг дээр бикини өмссөн хүүхэд нохой руу харж, цаанаасаа завиар явж байна.
4365035558.jpg|0|A mother , her children , and their pet dog are on a beach and look like they are vacationing .|Ээж, хүүхдүүд болон тэжээвэр нохой нь далайн эрэг дээр амарч байгаа юм шиг харагдаж байна.
436608339.jpg|0|One person in a brown suit with his arm around another in a hat by a wall .|Хүрэн хувцастай нэг хүн ханын дэргэд малгайтай нөгөө гараараа .
4366908113.jpg|0|Three barefoot dancers wearing spider-web costumes lie on the floor and scream .|Аалзны тортой хувцас өмссөн хөл нүцгэн гурван бүжигчин шалан дээр хэвтэж, хашгирч байна.
4367617317.jpg|0|A conference room with many couples sitting together , with a white male wearing a gray Abercrombie long-sleeved shirt sitting with an Asian female with her hair in a ponytail .|Олон хосууд хамт сууж буй хурлын танхим, саарал өнгийн Аберкромби урт ханцуйтай цамц өмссөн цагаан эрэгтэй үсээ гэзэгтэй ази эмэгтэйтэй сууж байна.
4367617589.jpg|0|A group of people are sitting in a large room , talking to each other .|Том өрөөнд хэсэг хүмүүс хоорондоо ярилцан сууж байна .
4367621919.jpg|0|People fill their plates with food in the buffet line .|Хүмүүс буфетийн эгнээнд тавгаа хоолоор дүүргэдэг.
4367623209.jpg|0|An African-American man is seated at a round table with two small children , one of whom is on his lap and trying to reach out .|Африк-Америк эр дугуй ширээний ард хоёр бяцхан хүүхдийн хамт сууж байгаа бөгөөд тэдний нэг нь өвөр дээрээ суугаад гараа сунгахыг оролдож байна.
